IDSK,id,cust_id,order_date,region,sales_rep,line_id,prod_id,quantity,ship_date,PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID_x,UnitPrice_x,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,OrderID,ProductID_y,UnitPrice_y,Quantity,Discount
676,2398,132,07-May-1998 12:00:00 AM,Central,299,1,400,24,07-May-1998 12:00:00 AM,297,677,2013-04-19,550,513,39.1965,21558.075,550.0,0.0,550.0,2013-04-12,10505,62,49.3,3,0.0
677,2398,132,07-May-1998 12:00:00 AM,Central,299,2,500,12,10-May-1998 12:00:00 AM,298,678,2013-04-19,3,415,49.749,149.247,3.0,0.0,3.0,2013-04-12,10506,25,14.0,18,0.10000000149011612
678,2398,132,07-May-1998 12:00:00 AM,Central,299,3,501,24,10-May-1998 12:00:00 AM,298,679,2013-04-19,3,416,45.4755,136.4265,3.0,0.0,3.0,2013-04-12,10506,70,15.0,14,0.10000000149011612
679,2399,178,10-May-1998 12:00:00 AM,Eastern,129,1,401,48,11-May-1998 12:00:00 AM,298,680,2013-04-19,3,417,43.3755,130.1265,3.0,0.0,3.0,2013-04-12,10507,43,46.0,15,0.15000000596046448
680,2399,178,10-May-1998 12:00:00 AM,Eastern,129,2,700,12,11-May-1998 12:00:00 AM,298,681,2013-04-19,3,418,47.649,142.947,3.0,0.0,3.0,2013-04-12,10507,48,12.75,15,0.15000000596046448
681,2400,133,10-May-1998 12:00:00 AM,Western,1142,1,300,24,11-May-1998 12:00:00 AM,298,682,2013-04-19,3,419,43.3755,130.1265,3.0,0.0,3.0,2013-04-12,10508,13,6.0,10,0.0
682,2400,133,10-May-1998 12:00:00 AM,Western,1142,2,301,24,11-May-1998 12:00:00 AM,299,683,2013-04-19,550,934,38.1465,20980.575,550.0,0.0,550.0,2013-04-12,10508,39,18.0,10,0.0
683,2401,177,11-May-1998 12:00:00 AM,South,690,1,600,12,12-May-1998 12:00:00 AM,300,684,2013-04-19,3,431,41.3805,124.1415,3.0,0.0,3.0,2013-04-12,10509,28,45.6,3,0.0
684,2401,177,11-May-1998 12:00:00 AM,South,690,2,601,24,12-May-1998 12:00:00 AM,300,685,2013-04-19,3,432,39.2805,117.8415,3.0,0.0,3.0,2013-04-12,10510,29,123.79,36,0.0
685,2402,134,11-May-1998 12:00:00 AM,Central,1596,1,302,36,11-May-1998 12:00:00 AM,300,686,2013-04-19,3,433,43.554,130.662,3.0,0.0,3.0,2013-04-12,10510,75,7.75,36,0.10000000149011612
686,2403,176,12-May-1998 12:00:00 AM,Eastern,299,1,400,12,12-May-1998 12:00:00 AM,301,687,2013-04-26,3,348,41.2755,123.8265,3.0,0.0,3.0,2013-04-19,10511,4,22.0,50,0.15000000596046448
687,2403,176,12-May-1998 12:00:00 AM,Eastern,299,2,401,12,12-May-1998 12:00:00 AM,301,688,2013-04-26,3,349,45.549,136.647,3.0,0.0,3.0,2013-04-19,10511,7,30.0,50,0.15000000596046448
688,2404,135,12-May-1998 12:00:00 AM,Eastern,467,1,500,24,13-May-1998 12:00:00 AM,302,689,2013-04-26,550,931,34.3455,18890.025,550.0,82.0,468.0,2013-04-19,10511,8,40.0,10,0.15000000596046448
689,2404,135,12-May-1998 12:00:00 AM,Eastern,467,2,501,12,13-May-1998 12:00:00 AM,302,690,2013-04-26,550,932,39.2385,21581.175,550.0,0.0,550.0,2013-04-19,10512,24,4.5,10,0.15000000596046448
690,2405,175,13-May-1998 12:00:00 AM,Canada,949,1,300,36,14-May-1998 12:00:00 AM,303,691,2013-04-26,3,343,49.644,148.932,3.0,0.0,3.0,2013-04-19,10512,46,12.0,9,0.15000000596046448
691,2405,175,13-May-1998 12:00:00 AM,Canada,949,2,301,36,14-May-1998 12:00:00 AM,303,692,2013-04-26,3,344,45.3705,136.1115,3.0,0.0,3.0,2013-04-19,10512,47,9.5,6,0.15000000596046448
692,2406,136,13-May-1998 12:00:00 AM,Central,856,1,400,24,14-May-1998 12:00:00 AM,303,693,2013-04-26,3,345,43.2705,129.8115,3.0,0.0,3.0,2013-04-19,10512,60,34.0,12,0.15000000596046448
693,2406,136,13-May-1998 12:00:00 AM,Central,856,2,401,12,14-May-1998 12:00:00 AM,304,694,2013-04-26,550,928,32.7705,18023.775,550.0,550.0,0.0,2013-04-19,10513,21,10.0,40,0.20000000298023224
694,2407,174,14-May-1998 12:00:00 AM,Central,299,1,302,36,17-May-1998 12:00:00 AM,304,695,2013-04-26,550,929,37.086,20397.3,550.0,550.0,0.0,2013-04-19,10513,32,32.0,50,0.20000000298023224
695,2407,174,14-May-1998 12:00:00 AM,Central,299,2,700,24,17-May-1998 12:00:00 AM,305,696,2013-05-08,550,332,10.815,5948.25,550.0,0.0,550.0,2013-05-01,10513,61,28.5,15,0.20000000298023224
696,2408,137,14-May-1998 12:00:00 AM,Central,667,1,500,36,14-May-1998 12:00:00 AM,306,697,2013-05-08,550,948,82.8345,45558.975,468.0,0.0,468.0,2013-05-01,10514,20,81.0,39,0.0
697,2408,137,14-May-1998 12:00:00 AM,Central,667,2,501,24,14-May-1998 12:00:00 AM,306,698,2013-05-08,550,907,82.8345,45558.975,550.0,0.0,550.0,2013-05-01,10514,28,45.6,35,0.0
698,2409,173,17-May-1998 12:00:00 AM,Eastern,1142,1,600,12,18-May-1998 12:00:00 AM,307,699,2013-05-08,1250,325,0.21,262.5,1250.0,0.0,1250.0,2013-05-01,10514,56,38.0,70,0.0
699,2409,173,17-May-1998 12:00:00 AM,Eastern,1142,2,601,24,18-May-1998 12:00:00 AM,307,700,2013-05-08,1250,326,0.21,262.5,1250.0,0.0,1250.0,2013-05-01,10514,65,21.05,39,0.0
700,2410,138,17-May-1998 12:00:00 AM,Canada,129,1,400,12,17-May-1998 12:00:00 AM,308,701,2013-05-08,3,320,49.644,148.932,3.0,0.0,3.0,2013-05-01,10514,75,7.75,50,0.0
701,2411,172,18-May-1998 12:00:00 AM,Eastern,690,1,300,36,19-May-1998 12:00:00 AM,308,702,2013-05-08,3,321,44.3205,132.9615,3.0,0.0,3.0,2013-05-01,10515,9,97.0,16,0.15000000596046448
702,2411,172,18-May-1998 12:00:00 AM,Eastern,690,2,301,24,19-May-1998 12:00:00 AM,308,703,2013-05-08,60,322,28.6965,1721.79,60.0,0.0,60.0,2013-05-01,10515,16,17.45,50,0.0
703,2411,172,18-May-1998 12:00:00 AM,Eastern,690,3,302,12,19-May-1998 12:00:00 AM,309,704,2013-05-08,550,930,42.5145,23382.975,550.0,0.0,550.0,2013-05-01,10515,27,43.9,120,0.0
704,2412,139,19-May-1998 12:00:00 AM,Eastern,1596,1,400,24,20-May-1998 12:00:00 AM,309,705,2013-05-08,550,921,5.586,3072.3,550.0,0.0,550.0,2013-05-01,10515,33,2.5,16,0.15000000596046448
705,2412,139,19-May-1998 12:00:00 AM,Eastern,1596,2,401,24,20-May-1998 12:00:00 AM,310,706,2013-05-08,60,952,15.7395,944.37,60.0,0.0,60.0,2013-05-01,10515,60,34.0,84,0.15000000596046448
706,2413,171,19-May-1998 12:00:00 AM,Central,299,1,500,60,19-May-1998 12:00:00 AM,311,707,2013-05-08,550,922,6.531,3592.05,550.0,0.0,550.0,2013-05-01,10516,18,62.5,25,0.10000000149011612
707,2414,140,20-May-1998 12:00:00 AM,Western,467,1,501,36,21-May-1998 12:00:00 AM,311,708,2013-05-08,550,923,6.1845,3401.475,550.0,0.0,550.0,2013-05-01,10516,41,9.65,80,0.10000000149011612
708,2414,140,20-May-1998 12:00:00 AM,Western,467,2,600,24,21-May-1998 12:00:00 AM,312,709,2013-05-08,550,317,29.5785,16268.175,550.0,82.0,468.0,2013-05-01,10516,42,14.0,20,0.0
709,2415,170,20-May-1998 12:00:00 AM,South,949,1,601,12,21-May-1998 12:00:00 AM,312,710,2013-05-08,550,318,36.099,19854.45,550.0,0.0,550.0,2013-05-01,10517,52,7.0,6,0.0
710,2416,141,20-May-1998 12:00:00 AM,Central,667,1,700,36,20-May-1998 12:00:00 AM,313,711,2013-05-08,550,928,32.2455,17735.025,550.0,0.0,550.0,2013-05-01,10517,59,55.0,4,0.0
711,2417,169,20-May-1998 12:00:00 AM,South,856,1,302,12,20-May-1998 12:00:00 AM,313,712,2013-05-08,550,929,36.561,20108.55,550.0,0.0,550.0,2013-05-01,10517,70,15.0,6,0.0
712,2418,142,21-May-1998 12:00:00 AM,Central,299,1,300,24,24-May-1998 12:00:00 AM,314,713,2013-05-08,550,319,46.4205,25531.275,550.0,550.0,0.0,2013-05-01,10518,24,4.5,5,0.0
713,2418,142,21-May-1998 12:00:00 AM,Central,299,2,301,12,24-May-1998 12:00:00 AM,315,714,2013-05-08,3,374,37.023,111.069,3.0,0.0,3.0,2013-05-01,10518,38,263.5,15,0.0
714,2419,168,21-May-1998 12:00:00 AM,Western,856,1,302,24,21-May-1998 12:00:00 AM,316,715,2013-05-08,3,2,41.916,125.748,3.0,0.0,3.0,2013-05-01,10518,44,19.45,9,0.0
715,2420,143,24-May-1998 12:00:00 AM,Canada,667,1,400,36,25-May-1998 12:00:00 AM,317,716,2013-05-08,3,1,50.2635,150.7905,3.0,0.0,3.0,2013-05-01,10519,10,31.0,16,0.05000000074505806
716,2421,167,24-May-1998 12:00:00 AM,Central,1142,1,401,48,25-May-1998 12:00:00 AM,318,717,2013-05-08,3,373,41.454,124.362,3.0,0.0,3.0,2013-05-01,10519,56,38.0,40,0.0
717,2422,144,24-May-1998 12:00:00 AM,Eastern,129,1,500,36,24-May-1998 12:00:00 AM,318,718,2013-05-08,3,374,37.1805,111.5415,3.0,0.0,3.0,2013-05-01,10519,60,34.0,10,0.05000000074505806
718,2423,166,25-May-1998 12:00:00 AM,South,690,1,501,12,26-May-1998 12:00:00 AM,319,719,2013-05-08,550,530,16.086,8847.3,550.0,0.0,550.0,2013-05-01,10520,24,4.5,8,0.0
719,2423,166,25-May-1998 12:00:00 AM,South,690,2,600,24,26-May-1998 12:00:00 AM,320,720,2013-05-08,3,4,57.0255,171.0765,3.0,0.0,3.0,2013-05-01,10520,53,32.8,5,0.0
720,2424,143,25-May-1998 12:00:00 AM,Canada,1596,1,601,36,26-May-1998 12:00:00 AM,321,721,2013-05-09,550,512,37.086,20397.3,550.0,0.0,550.0,2013-05-02,10521,35,18.0,3,0.0
721,2425,165,26-May-1998 12:00:00 AM,Central,299,1,600,24,26-May-1998 12:00:00 AM,322,722,2013-05-09,550,513,26.5965,14628.075,550.0,82.0,468.0,2013-05-02,10521,41,9.65,10,0.0
722,2425,165,26-May-1998 12:00:00 AM,Central,299,2,700,12,26-May-1998 12:00:00 AM,323,723,2013-05-09,550,319,46.0635,25334.925,550.0,0.0,550.0,2013-05-02,10521,68,12.5,6,0.0
723,2426,144,26-May-1998 12:00:00 AM,Eastern,467,1,300,12,31-May-1998 12:00:00 AM,324,724,2013-05-09,3,403,47.4705,142.4115,3.0,3.0,0.0,2013-05-02,10522,1,18.0,40,0.20000000298023224
724,2426,144,26-May-1998 12:00:00 AM,Eastern,467,2,301,24,31-May-1998 12:00:00 AM,324,725,2013-05-09,3,404,45.3705,136.1115,3.0,3.0,0.0,2013-05-02,10522,8,40.0,24,0.0
725,2426,144,26-May-1998 12:00:00 AM,Eastern,467,3,302,24,31-May-1998 12:00:00 AM,325,726,2013-05-09,3,426,43.323,129.969,3.0,0.0,3.0,2013-05-02,10522,30,25.89,20,0.20000000298023224
726,2427,164,26-May-1998 12:00:00 AM,Eastern,856,1,700,36,26-May-1998 12:00:00 AM,325,727,2013-05-09,3,427,47.5965,142.7895,3.0,0.0,3.0,2013-05-02,10522,40,18.4,25,0.20000000298023224
727,2428,145,31-May-1998 12:00:00 AM,Eastern,299,1,400,12,01-Jun-1998 12:00:00 AM,325,728,2013-05-09,3,428,43.323,129.969,3.0,0.0,3.0,2013-05-02,10523,17,39.0,25,0.10000000149011612
728,2428,145,31-May-1998 12:00:00 AM,Eastern,299,2,401,24,01-Jun-1998 12:00:00 AM,325,729,2013-05-09,3,429,41.223,123.669,3.0,0.0,3.0,2013-05-02,10523,20,81.0,15,0.10000000149011612
729,2429,163,31-May-1998 12:00:00 AM,Canada,667,1,500,24,31-May-1998 12:00:00 AM,325,730,2013-05-09,3,430,45.4965,136.4895,3.0,0.0,3.0,2013-05-02,10523,37,26.0,18,0.10000000149011612
730,2430,146,01-Jun-1998 12:00:00 AM,Western,1142,1,501,12,02-Jun-1998 12:00:00 AM,325,731,2013-05-09,3,431,41.223,123.669,3.0,0.0,3.0,2013-05-02,10523,41,9.65,6,0.10000000149011612
731,2430,146,01-Jun-1998 12:00:00 AM,Western,1142,2,600,24,02-Jun-1998 12:00:00 AM,325,732,2013-05-09,3,432,39.123,117.369,3.0,0.0,3.0,2013-05-02,10524,10,31.0,2,0.0
732,2431,162,01-Jun-1998 12:00:00 AM,Central,129,1,601,36,01-Jun-1998 12:00:00 AM,325,733,2013-05-09,3,433,43.3965,130.1895,3.0,0.0,3.0,2013-05-02,10524,30,25.89,10,0.0
733,2432,147,02-Jun-1998 12:00:00 AM,Eastern,690,1,300,24,03-Jun-1998 12:00:00 AM,325,734,2013-05-09,3,434,39.123,117.369,3.0,0.0,3.0,2013-05-02,10524,43,46.0,60,0.0
734,2432,147,02-Jun-1998 12:00:00 AM,Eastern,690,2,700,12,03-Jun-1998 12:00:00 AM,325,735,2013-05-09,3,435,37.023,111.069,3.0,0.0,3.0,2013-05-02,10524,54,7.45,15,0.0
735,2433,161,02-Jun-1998 12:00:00 AM,Eastern,1596,1,301,36,03-Jun-1998 12:00:00 AM,325,736,2013-05-09,3,436,41.2965,123.8895,3.0,0.0,3.0,2013-05-02,10525,36,19.0,30,0.0
736,2434,148,03-Jun-1998 12:00:00 AM,Canada,299,1,302,12,04-Jun-1998 12:00:00 AM,325,737,2013-05-09,3,437,37.023,111.069,3.0,0.0,3.0,2013-05-02,10525,40,18.4,15,0.10000000149011612
737,2434,148,03-Jun-1998 12:00:00 AM,Canada,299,2,400,24,04-Jun-1998 12:00:00 AM,326,738,2013-05-09,3,320,47.4705,142.4115,3.0,0.0,3.0,2013-05-02,10526,1,18.0,8,0.15000000596046448
738,2435,160,03-Jun-1998 12:00:00 AM,Eastern,467,1,401,24,04-Jun-1998 12:00:00 AM,326,739,2013-05-09,3,321,42.798,128.394,3.0,0.0,3.0,2013-05-02,10526,13,6.0,10,0.0
739,2436,149,04-Jun-1998 12:00:00 AM,Canada,949,1,500,36,07-Jun-1998 12:00:00 AM,326,740,2013-05-09,60,322,25.4205,1525.23,60.0,0.0,60.0,2013-05-02,10526,56,38.0,30,0.15000000596046448
740,2436,149,04-Jun-1998 12:00:00 AM,Canada,949,2,501,24,07-Jun-1998 12:00:00 AM,327,741,2013-05-09,3,455,45.654,136.962,3.0,0.0,3.0,2013-05-02,10527,4,22.0,50,0.10000000149011612
741,2437,159,04-Jun-1998 12:00:00 AM,Central,299,1,600,12,04-Jun-1998 12:00:00 AM,327,742,2013-05-09,3,456,41.3805,124.1415,3.0,0.0,3.0,2013-05-02,10527,36,19.0,30,0.10000000149011612
742,2438,150,07-Jun-1998 12:00:00 AM,Canada,856,1,601,24,08-Jun-1998 12:00:00 AM,327,743,2013-05-09,3,457,39.2805,117.8415,3.0,0.0,3.0,2013-05-02,10528,11,21.0,3,0.0
743,2438,150,07-Jun-1998 12:00:00 AM,Canada,856,2,700,36,08-Jun-1998 12:00:00 AM,327,744,2013-05-09,3,458,43.554,130.662,3.0,0.0,3.0,2013-05-02,10528,33,2.5,8,0.20000000298023224
744,2439,158,07-Jun-1998 12:00:00 AM,Eastern,667,1,300,12,07-Jun-1998 12:00:00 AM,327,745,2013-05-09,3,459,39.2805,117.8415,3.0,0.0,3.0,2013-05-02,10528,72,34.8,9,0.0
745,2439,158,07-Jun-1998 12:00:00 AM,Eastern,667,2,301,12,07-Jun-1998 12:00:00 AM,327,746,2013-05-09,3,460,37.1805,111.5415,3.0,0.0,3.0,2013-05-02,10529,55,24.0,14,0.0
746,2440,151,08-Jun-1998 12:00:00 AM,Central,1142,1,400,24,09-Jun-1998 12:00:00 AM,328,747,2013-05-09,550,941,62.9895,34644.225,550.0,0.0,550.0,2013-05-02,10529,68,12.5,20,0.0
747,2440,151,08-Jun-1998 12:00:00 AM,Central,1142,2,401,12,09-Jun-1998 12:00:00 AM,329,748,2013-05-09,3,320,45.3705,136.1115,3.0,0.0,3.0,2013-05-02,10529,69,36.0,10,0.0
748,2441,157,08-Jun-1998 12:00:00 AM,Central,129,1,500,36,08-Jun-1998 12:00:00 AM,329,749,2013-05-09,3,321,40.488,121.464,3.0,0.0,3.0,2013-05-02,10530,17,39.0,40,0.0
749,2441,157,08-Jun-1998 12:00:00 AM,Central,129,2,501,36,08-Jun-1998 12:00:00 AM,329,750,2013-05-09,60,322,26.3655,1581.93,60.0,0.0,60.0,2013-05-02,10530,43,46.0,25,0.0
750,2442,152,08-Jun-1998 12:00:00 AM,Eastern,690,1,700,12,09-Jun-1998 12:00:00 AM,330,751,2013-05-09,3,504,48.762,146.286,3.0,0.0,3.0,2013-05-02,10530,61,28.5,20,0.0
751,2443,156,09-Jun-1998 12:00:00 AM,Central,1596,1,600,24,10-Jun-1998 12:00:00 AM,331,752,2013-05-09,3,497,34.188,102.564,3.0,0.0,3.0,2013-05-02,10530,76,18.0,50,0.0
752,2443,156,09-Jun-1998 12:00:00 AM,Central,1596,2,601,12,10-Jun-1998 12:00:00 AM,332,753,2013-05-09,3,323,50.2635,150.7905,3.0,0.0,3.0,2013-05-02,10531,59,55.0,2,0.0
753,2444,153,09-Jun-1998 12:00:00 AM,Central,299,1,300,24,09-Jun-1998 12:00:00 AM,333,754,2013-05-09,550,523,10.731,5902.05,550.0,0.0,550.0,2013-05-02,10532,30,25.89,15,0.0
754,2445,155,10-Jun-1998 12:00:00 AM,Central,467,1,301,36,11-Jun-1998 12:00:00 AM,333,755,2013-05-09,550,524,14.1225,7767.375,550.0,0.0,550.0,2013-05-02,10532,66,17.0,24,0.0
755,2445,155,10-Jun-1998 12:00:00 AM,Central,467,2,302,24,11-Jun-1998 12:00:00 AM,334,756,2013-05-09,60,492,50.2635,3015.81,60.0,60.0,0.0,2013-05-02,10533,4,22.0,50,0.05000000074505806
756,2446,154,10-Jun-1998 12:00:00 AM,South,949,1,400,36,11-Jun-1998 12:00:00 AM,334,757,2013-05-09,60,493,57.1515,3429.09,60.0,60.0,0.0,2013-05-02,10533,72,34.8,24,0.0
757,2446,154,10-Jun-1998 12:00:00 AM,South,949,2,401,24,11-Jun-1998 12:00:00 AM,335,758,2013-05-09,550,908,21.0945,11601.975,550.0,0.0,550.0,2013-05-02,10533,73,15.0,24,0.05000000074505806
758,2447,101,11-Jun-1998 12:00:00 AM,Eastern,856,1,500,12,14-Jun-1998 12:00:00 AM,335,759,2013-05-09,550,909,30.4395,16741.725,523.0,0.0,523.0,2013-05-02,10534,30,25.89,10,0.0
759,2447,101,11-Jun-1998 12:00:00 AM,Eastern,856,2,501,24,14-Jun-1998 12:00:00 AM,335,760,2013-05-09,550,910,40.9395,22516.725,550.0,0.0,550.0,2013-05-02,10534,40,18.4,10,0.20000000298023224
760,2448,209,11-Jun-1998 12:00:00 AM,Western,299,1,600,12,11-Jun-1998 12:00:00 AM,335,761,2013-05-09,550,911,21.0945,11601.975,550.0,0.0,550.0,2013-05-02,10534,54,7.45,10,0.20000000298023224
761,2449,102,14-Jun-1998 12:00:00 AM,Eastern,667,1,601,24,15-Jun-1998 12:00:00 AM,335,762,2013-05-09,550,912,30.4395,16741.725,550.0,0.0,550.0,2013-05-02,10535,11,21.0,50,0.10000000149011612
762,2449,102,14-Jun-1998 12:00:00 AM,Eastern,667,2,700,36,15-Jun-1998 12:00:00 AM,335,763,2013-05-09,550,913,40.9395,22516.725,550.0,0.0,550.0,2013-05-02,10535,40,18.4,10,0.10000000149011612
763,2450,208,14-Jun-1998 12:00:00 AM,Eastern,1142,1,300,12,14-Jun-1998 12:00:00 AM,335,764,2013-05-09,550,914,21.0945,11601.975,550.0,0.0,550.0,2013-05-02,10535,57,19.5,5,0.10000000149011612
764,2451,103,15-Jun-1998 12:00:00 AM,Eastern,129,1,301,24,16-Jun-1998 12:00:00 AM,335,765,2013-05-09,550,915,30.4395,16741.725,550.0,0.0,550.0,2013-05-02,10535,59,55.0,15,0.10000000149011612
765,2451,103,15-Jun-1998 12:00:00 AM,Eastern,129,2,302,12,16-Jun-1998 12:00:00 AM,335,766,2013-05-09,550,916,40.9395,22516.725,550.0,0.0,550.0,2013-05-02,10536,12,38.0,15,0.25
766,2452,104,15-Jun-1998 12:00:00 AM,South,690,1,400,24,16-Jun-1998 12:00:00 AM,336,767,2013-05-09,60,506,9.198,551.88,51.0,0.0,51.0,2013-05-02,10536,31,12.5,20,0.0
767,2453,206,16-Jun-1998 12:00:00 AM,Eastern,1596,1,401,12,17-Jun-1998 12:00:00 AM,337,768,2013-05-23,550,351,5.775,3176.25,550.0,0.0,550.0,2013-05-16,10536,33,2.5,30,0.0
768,2453,206,16-Jun-1998 12:00:00 AM,Eastern,1596,2,500,12,17-Jun-1998 12:00:00 AM,337,769,2013-05-23,550,352,1.155,635.25,550.0,0.0,550.0,2013-05-16,10536,60,34.0,35,0.25
769,2454,105,16-Jun-1998 12:00:00 AM,Central,299,1,501,36,17-Jun-1998 12:00:00 AM,337,770,2013-05-23,550,679,5.775,3176.25,550.0,0.0,550.0,2013-05-16,10537,31,12.5,30,0.0
770,2455,205,17-Jun-1998 12:00:00 AM,Eastern,467,1,600,24,18-Jun-1998 12:00:00 AM,338,771,2013-05-23,550,507,23.394,12866.7,550.0,0.0,550.0,2013-05-16,10537,51,53.0,6,0.0
771,2455,205,17-Jun-1998 12:00:00 AM,Eastern,467,2,601,24,18-Jun-1998 12:00:00 AM,338,772,2013-05-23,550,508,27.6465,15205.575,550.0,0.0,550.0,2013-05-16,10537,58,13.25,20,0.0
772,2456,106,17-Jun-1998 12:00:00 AM,Eastern,949,1,700,12,17-Jun-1998 12:00:00 AM,339,773,2013-05-23,550,355,1.365,750.75,550.0,0.0,550.0,2013-05-16,10537,72,34.8,21,0.0
773,2457,204,17-Jun-1998 12:00:00 AM,Central,856,1,300,12,17-Jun-1998 12:00:00 AM,339,774,2013-05-23,550,940,62.9895,34644.225,550.0,0.0,550.0,2013-05-16,10537,73,15.0,9,0.0
774,2458,107,18-Jun-1998 12:00:00 AM,South,299,1,301,24,18-Jun-1998 12:00:00 AM,339,775,2013-05-23,550,535,3.486,1917.3,550.0,0.0,550.0,2013-05-16,10538,70,15.0,7,0.0
775,2458,107,18-Jun-1998 12:00:00 AM,South,299,2,302,24,18-Jun-1998 12:00:00 AM,340,776,2013-05-23,550,351,6.195,3407.25,550.0,0.0,550.0,2013-05-16,10538,72,34.8,1,0.0
776,2459,203,21-Jun-1998 12:00:00 AM,Central,667,1,400,12,22-Jun-1998 12:00:00 AM,340,777,2013-05-23,550,352,1.47,808.5,550.0,55.0,495.0,2013-05-16,10539,13,6.0,8,0.0
777,2459,203,21-Jun-1998 12:00:00 AM,Central,667,2,401,24,22-Jun-1998 12:00:00 AM,340,778,2013-05-23,550,679,6.195,3407.25,550.0,0.0,550.0,2013-05-16,10539,21,10.0,15,0.0
778,2460,108,21-Jun-1998 12:00:00 AM,South,1142,1,500,12,22-Jun-1998 12:00:00 AM,341,779,2013-05-23,550,507,22.1655,12191.025,550.0,0.0,550.0,2013-05-16,10539,33,2.5,15,0.0
779,2460,108,21-Jun-1998 12:00:00 AM,South,1142,2,501,24,22-Jun-1998 12:00:00 AM,341,780,2013-05-23,550,508,29.2845,16106.475,550.0,0.0,550.0,2013-05-16,10539,49,20.0,6,0.0
780,2461,202,22-Jun-1998 12:00:00 AM,Eastern,129,1,600,36,23-Jun-1998 12:00:00 AM,342,781,2013-05-23,3,491,19.9815,59.9445,3.0,0.0,3.0,2013-05-16,10540,3,10.0,60,0.0
781,2461,202,22-Jun-1998 12:00:00 AM,Eastern,129,2,601,48,23-Jun-1998 12:00:00 AM,343,782,2013-05-23,3,343,43.344,130.032,3.0,0.0,3.0,2013-05-16,10540,26,31.23,40,0.0
782,2462,109,22-Jun-1998 12:00:00 AM,Canada,299,1,401,12,24-Jun-1998 12:00:00 AM,343,783,2013-05-23,3,344,39.0705,117.2115,3.0,0.0,3.0,2013-05-16,10540,38,263.5,30,0.0
783,2462,109,22-Jun-1998 12:00:00 AM,Canada,299,2,700,60,22-Jun-1998 12:00:00 AM,343,784,2013-05-23,3,345,36.9705,110.9115,3.0,0.0,3.0,2013-05-16,10540,68,12.5,35,0.0
784,2463,200,24-Jun-1998 12:00:00 AM,Eastern,1596,1,300,36,23-Jun-1998 12:00:00 AM,344,785,2013-05-23,550,935,31.4895,17319.225,550.0,550.0,0.0,2013-05-16,10541,24,4.5,35,0.10000000149011612
785,2463,200,24-Jun-1998 12:00:00 AM,Eastern,1596,2,301,24,23-Jun-1998 12:00:00 AM,344,786,2013-05-23,550,936,48.2895,26559.225,550.0,550.0,0.0,2013-05-16,10541,38,263.5,4,0.10000000149011612
786,2463,200,24-Jun-1998 12:00:00 AM,Eastern,1596,3,500,24,28-Jun-1998 12:00:00 AM,345,787,2013-05-28,3,395,47.4915,142.4745,3.0,0.0,3.0,2013-05-21,10541,65,21.05,36,0.10000000149011612
787,2463,200,24-Jun-1998 12:00:00 AM,Eastern,1596,4,501,12,28-Jun-1998 12:00:00 AM,345,788,2013-05-28,3,396,43.2705,129.8115,3.0,0.0,3.0,2013-05-21,10541,71,21.5,9,0.10000000149011612
788,2464,110,23-Jun-1998 12:00:00 AM,Central,299,1,400,12,24-Jun-1998 12:00:00 AM,345,789,2013-05-28,3,397,47.544,142.632,3.0,0.0,3.0,2013-05-21,10542,11,21.0,15,0.05000000074505806
789,2464,110,23-Jun-1998 12:00:00 AM,Central,299,2,600,36,29-Jun-1998 12:00:00 AM,346,790,2013-05-28,550,476,15.8865,8737.575,468.0,0.0,468.0,2013-05-21,10542,54,7.45,24,0.05000000074505806
790,2464,110,23-Jun-1998 12:00:00 AM,Central,299,3,601,48,29-Jun-1998 12:00:00 AM,346,791,2013-05-28,550,477,11.6655,6416.025,550.0,0.0,550.0,2013-05-21,10543,12,38.0,30,0.15000000596046448
791,2465,199,28-Jun-1998 12:00:00 AM,Eastern,856,1,400,12,29-Jun-1998 12:00:00 AM,346,792,2013-05-28,550,478,11.088,6098.4,550.0,0.0,550.0,2013-05-21,10543,23,9.0,70,0.15000000596046448
792,2465,199,28-Jun-1998 12:00:00 AM,Eastern,856,2,700,24,29-Jun-1998 12:00:00 AM,346,793,2013-05-28,550,479,15.8865,8737.575,550.0,0.0,550.0,2013-05-21,10544,28,45.6,7,0.0
793,2466,112,29-Jun-1998 12:00:00 AM,Central,299,1,500,12,30-Jun-1998 12:00:00 AM,347,794,2013-05-28,3,402,47.4705,142.4115,3.0,0.0,3.0,2013-05-21,10544,67,14.0,7,0.0
794,2466,112,29-Jun-1998 12:00:00 AM,Central,299,2,501,24,29-Jun-1998 12:00:00 AM,348,795,2013-05-28,550,510,23.079,12693.45,550.0,0.0,550.0,2013-05-21,10545,11,21.0,10,0.0
795,2467,198,29-Jun-1998 12:00:00 AM,Western,667,1,600,36,29-Jun-1998 12:00:00 AM,348,796,2013-05-28,550,511,29.274,16100.7,550.0,0.0,550.0,2013-05-21,10546,7,30.0,10,0.0
796,2468,113,30-Jun-1998 12:00:00 AM,Central,1142,1,300,24,01-Jul-1998 12:00:00 AM,348,797,2013-05-28,550,512,34.9755,19236.525,550.0,0.0,550.0,2013-05-21,10546,35,18.0,30,0.0
